Day,Campaign name,Ad name,Amount Spent,Impressions,Reach,Frequency,"CPM (Cost per 1,000 Impressions)",Link Clicks,CPC (Cost per Link Click),CTR (Link Click-Through Rate)
2026-05-09,[PSI08] [Compra] [Frio] - ABO,[PSI] AD-E 06 — Cópia,2.53,87,0,0,29.08,1,2.53,1.15
2026-05-09,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,47.45,1552,0,0,30.57,13,3.65,0.84
2026-05-09,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 03,8.13,452,0,0,17.99,2,4.07,0.44
2026-05-09,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-E 06,6.11,251,0,0,24.34,2,3.06,0.8
2026-05-09,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-V: Você já saiu,16.92,1027,0,0,16.48,11,1.54,1.07
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,18.62,623,0,0,29.89,9,2.07,1.44
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,0.3,10,0,0,30.0,0,0,0.0
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.26,2,0,0,130.0,0,0,0.0
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,17.1,588,0,0,29.08,16,1.07,2.72
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,6.39,284,0,0,22.5,3,2.13,1.06
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,13.04,481,0,0,27.11,13,1.0,2.7
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.03,1,0,0,30.0,0,0,0.0
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.09,1,0,0,90.0,0,0,0.0
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,8.2,215,0,0,38.14,2,4.1,0.93
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,5.3,168,0,0,31.55,5,1.06,2.98
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.12,5,0,0,24.0,0,0,0.0
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.03,2,0,0,15.0,0,0,0.0
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.26,9,0,0,28.89,1,0.26,11.11
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.09,2,0,0,45.0,0,0,0.0
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,15.64,601,0,0,26.02,13,1.2,2.16
2026-05-09,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,15.83,316,0,0,50.09,4,3.96,1.27
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,24.95,1002,0,0,24.9,18,1.39,1.8
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,0.65,30,0,0,21.67,0,0,0.0
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,1.7,21,0,0,80.95,0,0,0.0
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,6.7,307,0,0,21.82,6,1.12,1.95
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,4.91,147,0,0,33.4,4,1.23,2.72
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,19.9,710,0,0,28.03,10,1.99,1.41
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02 — Cópia,10.75,422,0,0,25.47,12,0.9,2.84
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.16,8,0,0,20.0,1,0.16,12.5
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.1,3,0,0,33.33,0,0,0.0
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.02,2,0,0,10.0,0,0,0.0
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.12,1,0,0,120.0,0,0,0.0
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.43,18,0,0,23.89,1,0.43,5.56
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.59,9,0,0,65.56,0,0,0.0
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.27,18,0,0,15.0,0,0,0.0
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.9,34,0,0,26.47,0,0,0.0
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,25.1,1143,0,0,21.96,18,1.39,1.57
2026-05-09,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.6,17,0,0,35.29,0,0,0.0
2026-05-10,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,46.84,3262,0,0,14.36,89,0.53,2.73
2026-05-10,[PSI08] [Compra] [Frio] - ABO,[PSI] AD14_PSIVendas_Set,14.04,294,0,0,47.76,4,3.51,1.36
2026-05-10,[PSI08] [Compra] [Quente] [Teste Criativos] [Estáticos] - ABO,[PSI] AD-V: Você já saiu,10.02,489,0,0,20.49,16,0.63,3.27
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,28.35,1047,0,0,27.08,19,1.49,1.81
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,25.05,786,0,0,31.87,12,2.09,1.53
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,0.01,3,0,0,3.33,0,0,0.0
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,34.02,1335,0,0,25.48,20,1.7,1.5
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.24,10,0,0,24.0,0,0,0.0
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,7.49,135,0,0,55.48,1,7.49,0.74
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.26,8,0,0,32.5,0,0,0.0
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.46,7,0,0,65.71,0,0,0.0
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.04,1,0,0,40.0,0,0,0.0
2026-05-10,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,4.13,93,0,0,44.41,0,0,0.0
2026-05-10,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,32.68,1198,0,0,27.28,12,2.72,1.0
2026-05-10,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,26.56,744,0,0,35.7,17,1.56,2.28
2026-05-10,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,3.4,125,0,0,27.2,1,3.4,0.8
2026-05-10,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,9.45,191,0,0,49.48,2,4.72,1.05
2026-05-10,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.01,1,0,0,10.0,0,0,0.0
2026-05-10,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.0,2,0,0,0.0,0,0,0.0
2026-05-10,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.26,15,0,0,17.33,1,0.26,6.67
2026-05-10,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,51.01,2090,0,0,24.41,29,1.76,1.39
2026-05-11,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,44.5,3772,0,0,11.8,78,0.57,2.07
2026-05-11,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.08,3,0,0,26.67,1,0.08,33.33
2026-05-11,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,7.4,310,0,0,23.87,15,0.49,4.84
2026-05-11,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,11.05,560,0,0,19.73,11,1.0,1.96
2026-05-11,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,3.87,203,0,0,19.06,7,0.55,3.45
2026-05-11,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,29.82,1041,0,0,28.65,27,1.1,2.59
2026-05-11,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,14.84,457,0,0,32.47,8,1.85,1.75
2026-05-11,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,1.47,33,0,0,44.55,1,1.47,3.03
2026-05-11,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,31.68,1331,0,0,23.8,33,0.96,2.48
2026-05-11,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,1.08,33,0,0,32.73,1,1.08,3.03
2026-05-11,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,37.04,1545,0,0,23.97,16,2.31,1.04
2026-05-11,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,28.72,920,0,0,31.22,27,1.06,2.93
2026-05-11,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,2.29,75,0,0,30.53,5,0.46,6.67
2026-05-11,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.03,4,0,0,7.5,0,0,0.0
2026-05-11,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.1,12,0,0,8.33,0,0,0.0
2026-05-11,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,44.43,1894,0,0,23.46,29,1.53,1.53
2026-05-12,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,41.34,3918,0,0,10.55,77,0.54,1.97
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.02,1,0,0,20.0,0,0,0.0
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,5.58,288,0,0,19.38,10,0.56,3.47
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,11.04,464,0,0,23.79,3,3.68,0.65
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,11.79,530,0,0,22.25,11,1.07,2.08
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,7.33,363,0,0,20.19,8,0.92,2.2
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,6.42,325,0,0,19.75,3,2.14,0.92
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.0,2,0,0,0.0,0,0,0.0
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,14.25,708,0,0,20.13,8,1.78,1.13
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,11.72,576,0,0,20.35,2,5.86,0.35
2026-05-12,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,8.96,377,0,0,23.77,7,1.28,1.86
2026-05-12,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,50.86,1176,0,0,43.25,16,3.18,1.36
2026-05-12,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,2.1,88,0,0,23.86,0,0,0.0
2026-05-12,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,14.04,310,0,0,45.29,11,1.28,3.55
2026-05-12,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,22.88,561,0,0,40.78,6,3.81,1.07
2026-05-12,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,42.69,1724,0,0,24.76,32,1.33,1.86
2026-05-12,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,19.25,573,0,0,33.6,9,2.14,1.57
2026-05-12,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,1.23,44,0,0,27.95,2,0.61,4.55
2026-05-12,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.12,3,0,0,40.0,0,0,0.0
2026-05-12,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,1.44,41,0,0,35.12,0,0,0.0
2026-05-12,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,44.36,1684,0,0,26.34,31,1.43,1.84
2026-05-13,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,39.01,3362,0,0,11.6,88,0.44,2.62
2026-05-13,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,9.05,358,0,0,25.28,8,1.13,2.23
2026-05-13,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,9.84,574,0,0,17.14,6,1.64,1.05
2026-05-13,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,42.49,1792,0,0,23.71,20,2.12,1.12
2026-05-13,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,43.17,1851,0,0,23.32,16,2.7,0.86
2026-05-13,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,0.18,11,0,0,16.36,1,0.18,9.09
2026-05-13,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,5.09,280,0,0,18.18,4,1.27,1.43
2026-05-13,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,14.52,923,0,0,15.73,8,1.81,0.87
2026-05-13,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,0.01,1,0,0,10.0,0,0,0.0
2026-05-13,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,56.85,1926,0,0,29.52,43,1.32,2.23
2026-05-13,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,3.33,107,0,0,31.12,2,1.67,1.87
2026-05-13,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,49.97,1212,0,0,41.23,23,2.17,1.9
2026-05-13,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,51.02,1761,0,0,28.97,19,2.69,1.08
2026-05-13,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,25.14,581,0,0,43.27,19,1.32,3.27
2026-05-13,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,1.14,48,0,0,23.75,0,0,0.0
2026-05-13,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.02,2,0,0,10.0,0,0,0.0
2026-05-13,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.36,8,0,0,45.0,0,0,0.0
2026-05-13,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.21,1,0,0,210.0,0,0,0.0
2026-05-13,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,43.86,1254,0,0,34.98,14,3.13,1.12
2026-05-14,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,39.37,4438,0,0,8.87,75,0.52,1.69
2026-05-14,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,11.64,618,0,0,18.83,13,0.9,2.1
2026-05-14,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,2.09,59,0,0,35.42,0,0,0.0
2026-05-14,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,63.59,2807,0,0,22.65,43,1.48,1.53
2026-05-14,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,59.9,2545,0,0,23.54,40,1.5,1.57
2026-05-14,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,1.01,28,0,0,36.07,0,0,0.0
2026-05-14,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,27.41,885,0,0,30.97,9,3.05,1.02
2026-05-14,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,0.0,1,0,0,0.0,0,0,0.0
2026-05-14,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,76.38,2958,0,0,25.82,56,1.36,1.89
2026-05-14,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,12.32,312,0,0,39.49,0,0,0.0
2026-05-14,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,49.15,2066,0,0,23.79,35,1.4,1.69
2026-05-14,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,39.04,1199,0,0,32.56,21,1.86,1.75
2026-05-14,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,29.52,800,0,0,36.9,18,1.64,2.25
2026-05-14,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,4.73,183,0,0,25.85,1,4.73,0.55
2026-05-14,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,1.17,50,0,0,23.4,0,0,0.0
2026-05-14,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,10.62,355,0,0,29.92,6,1.77,1.69
2026-05-15,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,35.85,3201,0,0,11.2,67,0.54,2.09
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,19.01,1310,0,0,14.51,20,0.95,1.53
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,11.99,629,0,0,19.06,10,1.2,1.59
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,13.41,673,0,0,19.93,13,1.03,1.93
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,35.79,1738,0,0,20.59,16,2.24,0.92
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,45.16,2284,0,0,19.77,15,3.01,0.66
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,8.29,390,0,0,21.26,4,2.07,1.03
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.39,19,0,0,20.53,0,0,0.0
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,28.42,1172,0,0,24.25,16,1.78,1.37
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,0.07,2,0,0,35.0,0,0,0.0
2026-05-15,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,1.32,48,0,0,27.5,0,0,0.0
2026-05-15,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,58.33,2746,0,0,21.24,49,1.19,1.78
2026-05-15,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,13.68,417,0,0,32.81,17,0.8,4.08
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,40.96,2017,0,0,20.31,40,1.02,1.98
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,7.8,238,0,0,32.77,2,3.9,0.84
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,11.33,262,0,0,43.24,7,1.62,2.67
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,30.54,1207,0,0,25.3,22,1.39,1.82
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.98,17,0,0,57.65,2,0.49,11.76
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,29.51,989,0,0,29.84,14,2.11,1.42
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.06,1,0,0,60.0,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,1.07,31,0,0,34.52,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.14,7,0,0,20.0,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.0,1,0,0,0.0,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.11,5,0,0,22.0,0,0,0.0
2026-05-15,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.09,9,0,0,10.0,0,0,0.0
2026-05-16,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,33.04,2738,0,0,12.07,48,0.69,1.75
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,6.81,380,0,0,17.92,5,1.36,1.32
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.88,67,0,0,13.13,2,0.44,2.99
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,7.47,320,0,0,23.34,4,1.87,1.25
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,55.17,2779,0,0,19.85,18,3.06,0.65
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,45.51,2654,0,0,17.15,23,1.98,0.87
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.44,29,0,0,49.66,1,1.44,3.45
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,11.72,425,0,0,27.58,7,1.67,1.65
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,27.44,1089,0,0,25.2,9,3.05,0.83
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,1.37,45,0,0,30.44,0,0,0.0
2026-05-16,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,0.41,17,0,0,24.12,0,0,0.0
2026-05-16,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,50.83,2279,0,0,22.3,37,1.37,1.62
2026-05-16,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.05,4,0,0,12.5,0,0,0.0
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,34.31,1172,0,0,29.27,19,1.81,1.62
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,23.57,1141,0,0,20.66,20,1.18,1.75
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,0.04,2,0,0,20.0,0,0,0.0
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,25.88,880,0,0,29.41,5,5.18,0.57
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.15,3,0,0,50.0,0,0,0.0
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.0,1,0,0,0.0,0,0,0.0
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,2.92,81,0,0,36.05,2,1.46,2.47
2026-05-16,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.38,19,0,0,20.0,0,0,0.0
2026-05-17,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,48.39,3576,0,0,13.53,102,0.47,2.85
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,16.41,919,0,0,17.86,15,1.09,1.63
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,2.07,116,0,0,17.84,0,0,0.0
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,4.88,283,0,0,17.24,3,1.63,1.06
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.62,34,0,0,18.24,1,0.62,2.94
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,61.46,3122,0,0,19.69,38,1.62,1.22
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,59.79,3079,0,0,19.42,19,3.15,0.62
2026-05-17,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,0.38,28,0,0,13.57,0,0,0.0
