Day,Campaign name,Ad name,Amount Spent,Impressions,Reach,Frequency,"CPM (Cost per 1,000 Impressions)",Link Clicks,CPC (Cost per Link Click),CTR (Link Click-Through Rate)
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.88,30,0,0,29.33,1,0.88,3.33
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.15,3,0,0,50.0,0,0,0.0
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,47.36,2232,0,0,21.22,15,3.16,0.67
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,9.16,481,0,0,19.04,0,0,0.0
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.15,10,0,0,15.0,0,0,0.0
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,56.06,2242,0,0,25.0,25,2.24,1.12
2026-05-22,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,0.47,4,0,0,117.5,0,0,0.0
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,55.15,3071,0,0,17.96,71,0.78,2.31
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,22.49,1368,0,0,16.44,18,1.25,1.32
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.48,30,0,0,16.0,0,0,0.0
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,2.19,27,0,0,81.11,4,0.55,14.81
2026-05-22,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,19.93,733,0,0,27.19,12,1.66,1.64
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,49.14,2745,0,0,17.9,24,2.05,0.87
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,4.5,269,0,0,16.73,2,2.25,0.74
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,6.75,466,0,0,14.48,4,1.69,0.86
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.04,5,0,0,8.0,1,0.04,20.0
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,37.48,1924,0,0,19.48,18,2.08,0.94
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.8,69,0,0,26.09,2,0.9,2.9
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,1.07,53,0,0,20.19,0,0,0.0
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,1.84,116,0,0,15.86,2,0.92,1.72
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,45.77,1940,0,0,23.59,7,6.54,0.36
2026-05-23,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,3.2,127,0,0,25.2,0,0,0.0
2026-05-23,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,31.83,1791,0,0,17.77,40,0.8,2.23
2026-05-23,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,17.32,1025,0,0,16.9,21,0.82,2.05
2026-05-23,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.02,3,0,0,6.67,0,0,0.0
2026-05-23,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,16.64,550,0,0,30.25,5,3.33,0.91
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,60.81,3295,0,0,18.46,40,1.52,1.21
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.02,2,0,0,10.0,0,0,0.0
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,56.79,2432,0,0,23.35,20,2.84,0.82
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,4.58,270,0,0,16.96,3,1.53,1.11
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,8.23,453,0,0,18.17,2,4.12,0.44
2026-05-24,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,48.43,1688,0,0,28.69,18,2.69,1.07
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,58.28,3076,0,0,18.95,73,0.8,2.37
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,26.69,1763,0,0,15.14,34,0.79,1.93
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.0,1,0,0,0.0,0,0,0.0
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,1.02,23,0,0,44.35,0,0,0.0
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.4,12,0,0,33.33,0,0,0.0
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,6.43,195,0,0,32.97,1,6.43,0.51
2026-05-24,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,21.55,473,0,0,45.56,2,10.78,0.42
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,78.95,4275,0,0,18.47,38,2.08,0.89
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,12.25,615,0,0,19.92,9,1.36,1.46
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,18.4,736,0,0,25.0,6,3.07,0.82
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,41.58,1748,0,0,23.79,13,3.2,0.74
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.61,52,0,0,30.96,0,0,0.0
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,6.89,308,0,0,22.37,8,0.86,2.6
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.54,21,0,0,25.71,1,0.54,4.76
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,46.74,1860,0,0,25.13,14,3.34,0.75
2026-05-25,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,1.74,46,0,0,37.83,1,1.74,2.17
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,60.93,3306,0,0,18.43,80,0.76,2.42
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,24.57,1524,0,0,16.12,21,1.17,1.38
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.0,1,0,0,0.0,0,0,0.0
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.07,5,0,0,14.0,0,0,0.0
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.05,4,0,0,12.5,0,0,0.0
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.64,11,0,0,58.18,0,0,0.0
2026-05-25,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,21.81,666,0,0,32.75,9,2.42,1.35
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,92.17,5629,0,0,16.37,53,1.74,0.94
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,1.74,48,0,0,36.25,1,1.74,2.08
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,3.24,114,0,0,28.42,1,3.24,0.88
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.11,8,0,0,13.75,0,0,0.0
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,63.66,2888,0,0,22.04,30,2.12,1.04
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,0.54,27,0,0,20.0,0,0,0.0
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,21.53,972,0,0,22.15,7,3.08,0.72
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,35.56,1331,0,0,26.72,15,2.37,1.13
2026-05-26,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,1.65,78,0,0,21.15,0,0,0.0
2026-05-26,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,59.71,3301,0,0,18.09,81,0.74,2.45
2026-05-26,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,21.31,1341,0,0,15.89,16,1.33,1.19
2026-05-26,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.06,2,0,0,30.0,0,0,0.0
2026-05-26,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.18,7,0,0,25.71,0,0,0.0
2026-05-26,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.02,2,0,0,10.0,0,0,0.0
2026-05-26,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.09,4,0,0,22.5,0,0,0.0
2026-05-26,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,20.71,501,0,0,41.34,4,5.18,0.8
2026-05-27,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,92.15,5402,0,0,17.06,57,1.62,1.06
2026-05-27,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,12.19,455,0,0,26.79,11,1.11,2.42
2026-05-27,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.34,13,0,0,26.15,0,0,0.0
2026-05-27,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,53.58,2104,0,0,25.47,19,2.82,0.9
2026-05-27,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,0.77,27,0,0,28.52,0,0,0.0
2026-05-27,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,6.2,311,0,0,19.94,3,2.07,0.96
2026-05-27,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,1.52,75,0,0,20.27,1,1.52,1.33
2026-05-27,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,57.77,2133,0,0,27.08,12,4.81,0.56
2026-05-27,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,57.86,2576,0,0,22.46,51,1.13,1.98
2026-05-27,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,21.51,997,0,0,21.57,23,0.94,2.31
2026-05-27,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 03,0.01,1,0,0,10.0,0,0,0.0
2026-05-27,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.14,6,0,0,23.33,0,0,0.0
2026-05-27,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.18,5,0,0,36.0,0,0,0.0
2026-05-27,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.01,1,0,0,10.0,0,0,0.0
2026-05-27,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,18.41,571,0,0,32.24,4,4.6,0.7
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,7.03,307,0,0,22.9,2,3.52,0.65
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,9.8,334,0,0,29.34,3,3.27,0.9
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,84.82,4944,0,0,17.16,39,2.17,0.79
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,15.09,878,0,0,17.19,10,1.51,1.14
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,2.24,114,0,0,19.65,0,0,0.0
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,8.07,285,0,0,28.32,2,4.04,0.7
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.0,1,0,0,0.0,0,0,0.0
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,45.56,1732,0,0,26.3,14,3.25,0.81
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,0.33,11,0,0,30.0,0,0,0.0
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.74,43,0,0,17.21,1,0.74,2.33
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,2.06,102,0,0,20.2,0,0,0.0
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,6.25,197,0,0,31.73,1,6.25,0.51
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,47.9,1706,0,0,28.08,14,3.42,0.82
2026-05-28,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,7.24,45,0,0,160.89,1,7.24,2.22
2026-05-28,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,55.72,2638,0,0,21.12,66,0.84,2.5
2026-05-28,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,21.71,909,0,0,23.88,18,1.21,1.98
2026-05-28,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.14,2,0,0,70.0,0,0,0.0
2026-05-28,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.13,9,0,0,14.44,0,0,0.0
2026-05-28,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 06,0.1,5,0,0,20.0,0,0,0.0
2026-05-28,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,20.64,539,0,0,38.29,3,6.88,0.56
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,14.97,920,0,0,16.27,7,2.14,0.76
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,24.89,1700,0,0,14.64,15,1.66,0.88
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,70.53,3394,0,0,20.78,31,2.28,0.91
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,0.17,9,0,0,18.89,0,0,0.0
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,1.84,81,0,0,22.72,0,0,0.0
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,55.94,2121,0,0,26.37,23,2.43,1.08
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,12.3,412,0,0,29.85,1,12.3,0.24
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,3.55,130,0,0,27.31,2,1.77,1.54
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,2.97,167,0,0,17.78,0,0,0.0
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,16.89,392,0,0,43.09,4,4.22,1.02
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,1.03,35,0,0,29.43,0,0,0.0
2026-05-29,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,32.41,1219,0,0,26.59,12,2.7,0.98
2026-05-29,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,55.09,2752,0,0,20.02,73,0.75,2.65
2026-05-29,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,21.42,1143,0,0,18.74,17,1.26,1.49
2026-05-29,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.0,1,0,0,0.0,0,0,0.0
2026-05-29,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.43,12,0,0,35.83,0,0,0.0
2026-05-29,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.05,5,0,0,10.0,0,0,0.0
2026-05-29,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,20.74,488,0,0,42.5,4,5.18,0.82
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,33.03,1708,0,0,19.34,20,1.65,1.17
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,40.06,2491,0,0,16.08,20,2.0,0.8
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,70.02,3022,0,0,23.17,39,1.8,1.29
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,7.85,482,0,0,16.29,1,7.85,0.21
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,9.16,378,0,0,24.23,2,4.58,0.53
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,0.01,1,0,0,10.0,0,0,0.0
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,38.24,1321,0,0,28.95,12,3.19,0.91
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,0.22,9,0,0,24.44,0,0,0.0
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,2.72,48,0,0,56.67,2,1.36,4.17
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,6.84,237,0,0,28.86,1,6.84,0.42
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,0.05,2,0,0,25.0,0,0,0.0
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,0.02,1,0,0,20.0,0,0,0.0
2026-05-30,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,27.07,1019,0,0,26.57,7,3.87,0.69
2026-05-30,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,43.86,1866,0,0,23.5,38,1.15,2.04
2026-05-30,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,23.84,1191,0,0,20.02,22,1.08,1.85
2026-05-30,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.07,5,0,0,14.0,0,0,0.0
2026-05-30,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 05,0.33,13,0,0,25.38,0,0,0.0
2026-05-30,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.12,11,0,0,10.91,0,0,0.0
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,29.47,1414,0,0,20.84,13,2.27,0.92
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,43.6,3459,0,0,12.6,23,1.9,0.66
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,75.65,3408,0,0,22.2,35,2.16,1.03
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,1.37,15,0,0,91.33,0,0,0.0
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,1.4,80,0,0,17.5,0,0,0.0
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02,1.62,60,0,0,27.0,0,0,0.0
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,57.16,2165,0,0,26.4,16,3.57,0.74
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.11,39,0,0,28.46,0,0,0.0
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,7.66,231,0,0,33.16,0,0,0.0
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,1.09,32,0,0,34.06,0,0,0.0
2026-05-31,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,29.59,945,0,0,31.31,13,2.28,1.38
2026-06-01,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,44.68,4465,4234,1.05,10.01,95,0.47,2.13
2026-06-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 01,39.07,2073,1784,1.16,18.85,26,1.5,1.25
2026-06-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 01,0.01,2,2,1.0,5.0,0,0,0.0
2026-06-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-V: 01,57.47,1772,1621,1.09,32.43,26,2.21,1.47
2026-06-01,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-V: 01,9.72,320,303,1.06,30.38,10,0.97,3.12
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,78.28,3940,3387,1.16,19.87,38,2.06,0.96
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,36.2,2068,1758,1.18,17.5,12,3.02,0.58
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01,38.48,3214,2384,1.35,11.97,21,1.83,0.65
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,2.87,112,104,1.08,25.63,3,0.96,2.68
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 01 — Cópia,2.05,65,64,1.02,31.54,0,0,0.0
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 02 — Cópia,55.54,2744,1818,1.51,20.24,18,3.09,0.66
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,1.3,19,19,1.0,68.42,0,0,0.0
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03,3.32,212,163,1.3,15.66,0,0,0.0
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,0.04,5,5,1.0,8.0,0,0,0.0
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 03 — Cópia,15.41,490,418,1.17,31.45,7,2.2,1.43
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04,0.1,6,6,1.0,16.67,0,0,0.0
2026-06-01,[RE] [Compra] [Frio] [Validação] [Estáticos] - ABO,[RE] AD-E: 04 — Cópia,36.62,1311,1003,1.31,27.93,11,3.33,0.84
2026-06-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,78.41,3729,3512,1.06,21.03,40,1.96,1.07
2026-06-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 01,28.37,901,838,1.08,31.49,17,1.67,1.89
2026-06-01,[RE] [Compra] [Frio] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,1.96,128,125,1.02,15.31,4,0.49,3.12
2026-06-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,64.6,3193,2990,1.07,20.23,65,0.99,2.04
2026-06-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 02,23.69,1250,1171,1.07,18.95,26,0.91,2.08
2026-06-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 04,0.02,2,2,1.0,10.0,0,0,0.0
2026-06-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,0.23,1,1,1.0,230.0,0,0,0.0
2026-06-01,[RE] [Compra] [Quente] [Validação] [Vídeos] - ABO,[RE] AD-V: 07,21.31,432,401,1.08,49.33,2,10.65,0.46
2026-06-02,[INSTA] [Seguidores] [Frio] - ABO,[INSTA] AD-V: Medo do Escuro,40.95,4609,4471,1.03,8.88,74,0.55,1.61
2026-06-02,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 01,0.02,1,1,1.0,20.0,0,0,0.0
2026-06-02,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 01,27.88,1675,1526,1.1,16.64,13,2.14,0.78
2026-06-02,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 01,0.05,3,3,1.0,16.67,0,0,0.0
2026-06-02,[RE] [Compra] [Frio] [Melhores Criativos] - CBO,[RE] AD-E: 02,0.72,50,45,1.11,14.4,0,0,0.0
